geneids	refseqids
TcCLB.509197.50	XP_806108
TcCLB.509199.10	XP_804344
TcCLB.509199.24	XP_804346
TcCLB.509199.40	XP_804345
TcCLB.509201.10	XP_803967
TcCLB.509201.15	XP_803969
TcCLB.509201.20	XP_803968
TcCLB.509203.10	XP_810716
TcCLB.509203.14	XP_810723
TcCLB.509203.20	XP_810717
TcCLB.509203.30	XP_810718
TcCLB.509203.40	XP_810719
TcCLB.509203.50	XP_810720
TcCLB.509203.60	XP_810721
TcCLB.509203.70	XP_810722
TcCLB.509203.79	XP_810724
TcCLB.509205.10	XP_810298
TcCLB.509205.100	XP_810305
TcCLB.509205.110	XP_810306
TcCLB.509205.120	XP_810307
TcCLB.509205.20	XP_810299
TcCLB.509205.30	XP_810300
TcCLB.509205.40	XP_810301
TcCLB.509205.50	XP_810302
TcCLB.509205.60	XP_810303
TcCLB.509205.70	XP_810304
TcCLB.509207.100	XP_813713
TcCLB.509207.11	XP_813720
TcCLB.509207.110	XP_813714
TcCLB.509207.120	XP_813715
TcCLB.509207.130	XP_813716
TcCLB.509207.140	XP_813717
TcCLB.509207.150	XP_813718
TcCLB.509207.160	XP_813719
TcCLB.509207.20	XP_813706
TcCLB.509207.30	XP_813707
TcCLB.509207.40	XP_813708
TcCLB.509207.50	XP_813709
TcCLB.509207.70	XP_813710
TcCLB.509207.80	XP_813711
TcCLB.509207.90	XP_813712
TcCLB.509209.10	XP_802497
TcCLB.509209.20	XP_802498
TcCLB.509211.10	XP_807989
TcCLB.509211.20	XP_807990
TcCLB.509211.30	XP_807991
TcCLB.509211.39	XP_807992
TcCLB.509213.10	XP_813624
TcCLB.509213.100	XP_813633
TcCLB.509213.110	XP_813634
TcCLB.509213.120	XP_813635
TcCLB.509213.130	XP_813636
TcCLB.509213.140	XP_813637
TcCLB.509213.150	XP_813638
TcCLB.509213.160	XP_813639
TcCLB.509213.170	XP_813640
TcCLB.509213.20	XP_813625
TcCLB.509213.30	XP_813626
TcCLB.509213.40	XP_813627
TcCLB.509213.50	XP_813628
TcCLB.509213.60	XP_813629
TcCLB.509213.70	XP_813630
TcCLB.509213.80	XP_813631
TcCLB.509213.90	XP_813632
TcCLB.509215.10	XP_808567
TcCLB.509215.13	XP_808571
TcCLB.509215.16	XP_808572
TcCLB.509215.19	XP_808573
TcCLB.509215.20	XP_808568
TcCLB.509215.30	XP_808569
TcCLB.509215.40	XP_808570
TcCLB.509217.160	XP_816461
TcCLB.509217.170	XP_816462
TcCLB.509217.40	XP_816459
TcCLB.509217.90	XP_816460
TcCLB.509219.10	XP_806904
TcCLB.509219.20	XP_806905
TcCLB.509223.20	XP_812316
TcCLB.509223.60	XP_812317
TcCLB.509225.11	XP_804039
TcCLB.509225.21	XP_804040
TcCLB.509227.10	XP_802729
TcCLB.509229.10	XP_814016
TcCLB.509229.110	XP_814025
TcCLB.509229.120	XP_814026
TcCLB.509229.130	XP_814027
TcCLB.509229.140	XP_814028
TcCLB.509229.20	XP_814017
TcCLB.509229.30	XP_814018
TcCLB.509229.40	XP_814019
TcCLB.509229.50	XP_814020
TcCLB.509229.60	XP_814021
TcCLB.509229.70	XP_814022
TcCLB.509229.80	XP_814023
TcCLB.509229.90	XP_814024
TcCLB.509231.10	XP_807973
TcCLB.509231.20	XP_807974
TcCLB.509231.23	XP_807978
TcCLB.509231.26	XP_807979
TcCLB.509231.30	XP_807975
TcCLB.509231.39	XP_807977
TcCLB.509231.5	XP_807980
TcCLB.509231.50	XP_807976
TcCLB.509233.10	XP_817824
TcCLB.509233.120	XP_817830
TcCLB.509233.150	XP_817831
TcCLB.509233.160	XP_817832
TcCLB.509233.170	XP_817833
TcCLB.509233.180	XP_817834
TcCLB.509233.190	XP_817835
TcCLB.509233.200	XP_817836
TcCLB.509233.210	XP_817837
TcCLB.509233.220	XP_817838
TcCLB.509233.230	XP_817839
TcCLB.509233.239	XP_817840
TcCLB.509233.40	XP_817825
TcCLB.509233.50	XP_817826
TcCLB.509233.60	XP_817827
TcCLB.509233.70	XP_817828
TcCLB.509233.80	XP_817829
TcCLB.509235.10	XP_802721
TcCLB.509235.20	XP_802722
TcCLB.509237.10	XP_814628
TcCLB.509237.100	XP_814637
TcCLB.509237.120	XP_814638
TcCLB.509237.130	XP_814639
TcCLB.509237.140	XP_814640
TcCLB.509237.151	XP_814641
TcCLB.509237.20	XP_814629
TcCLB.509237.30	XP_814630
TcCLB.509237.40	XP_814631
TcCLB.509237.50	XP_814632
TcCLB.509237.60	XP_814633
TcCLB.509237.70	XP_814634
TcCLB.509237.80	XP_814635
TcCLB.509237.90	XP_814636
TcCLB.509239.10	XP_802304
TcCLB.509241.10	XP_802496
TcCLB.509243.20	XP_806247
TcCLB.509243.30	XP_806248
TcCLB.509243.50	XP_806249
TcCLB.509243.60	XP_806250
TcCLB.509245.10	XP_802842
TcCLB.509245.20	XP_802843
TcCLB.509245.29	XP_802844
TcCLB.509247.10	XP_809975
TcCLB.509247.20	XP_809976
TcCLB.509247.30	XP_809977
TcCLB.509247.50	XP_809978
TcCLB.509251.20	XP_810562
TcCLB.509251.80	XP_810563
TcCLB.509253.10	XP_806688
TcCLB.509253.20	XP_806689
TcCLB.509253.30	XP_806690
TcCLB.509253.40	XP_806691
TcCLB.509253.50	XP_806692
TcCLB.509255.10	XP_805899
TcCLB.509257.10	XP_804688
TcCLB.509259.120	XP_815462
TcCLB.509259.126	XP_815467
TcCLB.509259.130	XP_815463
TcCLB.509259.160	XP_815464
TcCLB.509259.180	XP_815465
TcCLB.509259.40	XP_815461
TcCLB.509259.45	XP_815466
TcCLB.509261.10	XP_805505
TcCLB.509261.20	XP_805506
TcCLB.509261.30	XP_805507
TcCLB.509261.40	XP_805508
TcCLB.509263.10	XP_802973
TcCLB.509265.10	XP_813584
TcCLB.509265.110	XP_813586
TcCLB.509265.120	XP_813587
TcCLB.509265.90	XP_813585
TcCLB.509267.10	XP_812447
TcCLB.509267.100	XP_812456
TcCLB.509267.110	XP_812457
TcCLB.509267.20	XP_812448
TcCLB.509267.3	XP_812458
TcCLB.509267.30	XP_812449
TcCLB.509267.40	XP_812450
TcCLB.509267.50	XP_812451
TcCLB.509267.60	XP_812452
TcCLB.509267.70	XP_812453
TcCLB.509267.80	XP_812454
TcCLB.509267.90	XP_812455
TcCLB.509269.10	XP_805445
TcCLB.509269.19	XP_805447
TcCLB.509269.4	XP_805446
TcCLB.509271.10	XP_802177
TcCLB.509275.20	XP_802508
TcCLB.509279.10	XP_802511
TcCLB.509281.10	XP_805174
TcCLB.509281.20	XP_805175
TcCLB.509281.30	XP_805176
TcCLB.509287.10	XP_820057
TcCLB.509287.100	XP_820063
TcCLB.509287.110	XP_820064
TcCLB.509287.140	XP_820065
TcCLB.509287.20	XP_820058
TcCLB.509287.220	XP_820066
TcCLB.509287.230	XP_820067
TcCLB.509287.240	XP_820068
TcCLB.509287.30	XP_820059
TcCLB.509287.50	XP_820060
TcCLB.509287.60	XP_820061
TcCLB.509287.80	XP_820062
TcCLB.509289.10	XP_806194
TcCLB.509289.20	XP_806195
TcCLB.509289.30	XP_806196
TcCLB.509289.5	XP_806197
TcCLB.509291.10	XP_803188
TcCLB.509291.20	XP_803189
TcCLB.509293.10	XP_803227
TcCLB.509295.10	XP_814835
TcCLB.509295.50	XP_814836
TcCLB.509295.80	XP_814837
TcCLB.509295.90	XP_814838
TcCLB.509297.10	XP_805982
TcCLB.509297.20	XP_805983
TcCLB.509297.30	XP_805984
TcCLB.509317.10	XP_809187
TcCLB.509317.100	XP_809194
TcCLB.509317.109	XP_809195
TcCLB.509317.20	XP_809188
TcCLB.509317.29	XP_809196
TcCLB.509317.40	XP_809189
TcCLB.509317.50	XP_809190
TcCLB.509317.60	XP_809191
TcCLB.509317.80	XP_809192
TcCLB.509317.90	XP_809193
TcCLB.509319.10	XP_810593
TcCLB.509319.100	XP_810601
TcCLB.509319.109	XP_810602
TcCLB.509319.20	XP_810594
TcCLB.509319.30	XP_810595
TcCLB.509319.40	XP_810596
TcCLB.509319.50	XP_810597
TcCLB.509319.60	XP_810598
TcCLB.509319.70	XP_810599
TcCLB.509319.90	XP_810600
TcCLB.509321.10	XP_803115
TcCLB.509321.19	XP_803116
TcCLB.509325.10	XP_803214
TcCLB.509325.4	XP_803215
TcCLB.509329.31	XP_806415
TcCLB.509329.9	XP_806414
TcCLB.509331.100	XP_816780
TcCLB.509331.110	XP_816781
TcCLB.509331.120	XP_816782
TcCLB.509331.134	XP_816789
TcCLB.509331.150	XP_816783
TcCLB.509331.160	XP_816784
TcCLB.509331.180	XP_816785
TcCLB.509331.189	XP_816790
TcCLB.509331.20	XP_816772
TcCLB.509331.200	XP_816786
TcCLB.509331.210	XP_816787
TcCLB.509331.221	XP_816792
TcCLB.509331.30	XP_816773
TcCLB.509331.40	XP_816774
TcCLB.509331.50	XP_816775
TcCLB.509331.60	XP_816776
TcCLB.509331.70	XP_816777
TcCLB.509331.74	XP_816788
TcCLB.509331.80	XP_816778
TcCLB.509331.9	XP_816791
TcCLB.509331.90	XP_816779
TcCLB.509333.10	XP_804106
TcCLB.509335.10	XP_804321
TcCLB.509337.10	XP_804077
TcCLB.509337.15	XP_804079
TcCLB.509337.19	XP_804078
TcCLB.509339.10	XP_802509
TcCLB.509339.4	XP_802510
TcCLB.509341.10	XP_803988
TcCLB.509341.20	XP_803989
TcCLB.509345.41	XP_806354
TcCLB.509349.20	XP_803916
TcCLB.509349.30	XP_803917
TcCLB.509351.10	XP_802822
TcCLB.509351.4	XP_802824
TcCLB.509351.6	XP_802823
TcCLB.509353.10	XP_806545
TcCLB.509353.20	XP_806546
TcCLB.509353.30	XP_806547
TcCLB.509353.40	XP_806548
TcCLB.509353.50	XP_806549
TcCLB.509353.60	XP_806550
TcCLB.509363.31	XP_804190
TcCLB.509365.35	XP_808748
TcCLB.509365.50	XP_808746
TcCLB.509365.61	XP_808747
TcCLB.509367.40	XP_808188
TcCLB.509367.51	XP_808189
TcCLB.509369.50	XP_812161
TcCLB.509369.65	XP_812162
TcCLB.509371.10	XP_802638
TcCLB.509373.39	XP_803876
TcCLB.509377.20	XP_805751
TcCLB.509379.10	XP_804219
TcCLB.509379.20	XP_804220
TcCLB.509379.29	XP_804221
TcCLB.509381.10	XP_803945
TcCLB.509381.20	XP_803946
TcCLB.509381.29	XP_803947
TcCLB.509387.10	XP_805883
TcCLB.509387.19	XP_805884
TcCLB.509387.5	XP_805885
TcCLB.509391.10	XP_808306
TcCLB.509391.20	XP_808305
TcCLB.509391.30	XP_808304
TcCLB.509393.10	XP_807926
TcCLB.509393.20	XP_807927
TcCLB.509393.30	XP_807928
TcCLB.509393.40	XP_807929
TcCLB.509393.50	XP_807930
TcCLB.509395.10	XP_814609
TcCLB.509395.100	XP_814617
TcCLB.509395.120	XP_814618
TcCLB.509395.20	XP_814610
TcCLB.509395.30	XP_814611
TcCLB.509395.40	XP_814612
TcCLB.509395.50	XP_814613
TcCLB.509395.59	XP_814619
TcCLB.509395.70	XP_814614
TcCLB.509395.80	XP_814615
TcCLB.509395.90	XP_814616
TcCLB.509397.9	XP_804111
TcCLB.509399.100	XP_818079
TcCLB.509399.110	XP_818080
TcCLB.509399.120	XP_818081
TcCLB.509399.130	XP_818082
TcCLB.509399.140	XP_818083
TcCLB.509399.150	XP_818084
TcCLB.509399.160	XP_818085
TcCLB.509399.170	XP_818086
TcCLB.509399.180	XP_818087
TcCLB.509399.190	XP_818088
TcCLB.509399.20	XP_818074
TcCLB.509399.60	XP_818075
TcCLB.509399.70	XP_818076
TcCLB.509399.80	XP_818077
TcCLB.509399.9	XP_818089
TcCLB.509399.90	XP_818078
TcCLB.509401.30	XP_803044
TcCLB.509407.10	XP_802403
TcCLB.509409.10	XP_802578
TcCLB.509411.10	XP_804748
TcCLB.509413.10	XP_802656
TcCLB.509419.131	XP_818001
TcCLB.509419.140	XP_817997
TcCLB.509419.150	XP_817998
TcCLB.509419.160	XP_817999
TcCLB.509419.20	XP_817992
TcCLB.509419.260	XP_818000
TcCLB.509419.40	XP_817993
TcCLB.509419.70	XP_817994
TcCLB.509419.80	XP_817995
TcCLB.509419.90	XP_817996
TcCLB.509427.10	XP_810072
TcCLB.509427.80	XP_810073
TcCLB.509427.98	XP_810074
TcCLB.509429.100	XP_820152
TcCLB.509429.110	XP_820153
TcCLB.509429.120	XP_820154
TcCLB.509429.124	XP_820177
TcCLB.509429.130	XP_820155
TcCLB.509429.140	XP_820156
TcCLB.509429.150	XP_820157
TcCLB.509429.160	XP_820158
TcCLB.509429.170	XP_820159
TcCLB.509429.180	XP_820160
TcCLB.509429.190	XP_820161
TcCLB.509429.200	XP_820162
TcCLB.509429.210	XP_820163
TcCLB.509429.220	XP_820164
TcCLB.509429.230	XP_820165
TcCLB.509429.240	XP_820166
TcCLB.509429.250	XP_820167
TcCLB.509429.260	XP_820168
TcCLB.509429.270	XP_820169
TcCLB.509429.280	XP_820170
TcCLB.509429.290	XP_820171
TcCLB.509429.300	XP_820172
TcCLB.509429.310	XP_820173
TcCLB.509429.320	XP_820174
TcCLB.509429.329	XP_820178
TcCLB.509429.4	XP_820176
TcCLB.509429.59	XP_820175
TcCLB.509429.70	XP_820149
TcCLB.509429.80	XP_820150
TcCLB.509429.90	XP_820151
TcCLB.509433.10	XP_805845
TcCLB.509433.30	XP_805846
TcCLB.509435.9	XP_802680
TcCLB.509437.110	XP_818294
TcCLB.509437.160	XP_818295
TcCLB.509437.170	XP_818296
TcCLB.509437.30	XP_818288
TcCLB.509437.40	XP_818289
TcCLB.509437.50	XP_818290
TcCLB.509437.60	XP_818291
TcCLB.509437.70	XP_818292
TcCLB.509437.80	XP_818293
TcCLB.509439.20	XP_803325
TcCLB.509441.10	XP_803112
TcCLB.509441.5	XP_803113
TcCLB.509443.10	XP_806002
TcCLB.509443.20	XP_806003
TcCLB.509443.30	XP_806004
TcCLB.509443.39	XP_806006
TcCLB.509443.48	XP_806007
TcCLB.509443.60	XP_806005
TcCLB.509445.10	XP_804571
TcCLB.509445.20	XP_804572
TcCLB.509445.30	XP_804573
TcCLB.509445.39	XP_804574
TcCLB.509449.10	XP_803280
TcCLB.509449.5	XP_803281
TcCLB.509451.24	XP_806779
TcCLB.509451.50	XP_806777
TcCLB.509451.70	XP_806778
TcCLB.509453.10	XP_810365
TcCLB.509453.20	XP_810366
TcCLB.509453.30	XP_810367
TcCLB.509453.4	XP_810374
TcCLB.509453.40	XP_810368
TcCLB.509453.50	XP_810369
TcCLB.509453.60	XP_810370
TcCLB.509453.70	XP_810371
TcCLB.509453.79	XP_810373
TcCLB.509453.90	XP_810372
TcCLB.509455.100	XP_814123
TcCLB.509455.110	XP_814124
TcCLB.509455.114	XP_814129
TcCLB.509455.120	XP_814125
TcCLB.509455.130	XP_814126
TcCLB.509455.140	XP_814127
TcCLB.509455.20	XP_814115
TcCLB.509455.30	XP_814116
TcCLB.509455.40	XP_814117
TcCLB.509455.50	XP_814118
TcCLB.509455.60	XP_814119
TcCLB.509455.70	XP_814120
TcCLB.509455.80	XP_814121
TcCLB.509455.9	XP_814128
TcCLB.509455.90	XP_814122
TcCLB.509457.10	XP_806276
TcCLB.509457.50	XP_806277
TcCLB.509457.60	XP_806278
TcCLB.509459.40	XP_808427
TcCLB.509459.50	XP_808428
TcCLB.509459.60	XP_808429
TcCLB.509459.70	XP_808430
TcCLB.509459.79	XP_808431
TcCLB.509461.10	XP_811769
TcCLB.509461.100	XP_811778
TcCLB.509461.20	XP_811770
TcCLB.509461.30	XP_811771
TcCLB.509461.40	XP_811772
TcCLB.509461.50	XP_811773
TcCLB.509461.60	XP_811774
TcCLB.509461.70	XP_811775
TcCLB.509461.80	XP_811776
TcCLB.509461.90	XP_811777
TcCLB.509463.10	XP_807244
TcCLB.509463.20	XP_807245
TcCLB.509463.30	XP_807246
TcCLB.509463.41	XP_807247
TcCLB.509465.10	XP_802316
TcCLB.509471.10	XP_807523
TcCLB.509471.20	XP_807524
TcCLB.509471.30	XP_807525
TcCLB.509471.40	XP_807526
TcCLB.509471.50	XP_807527
TcCLB.509471.59	XP_807531
TcCLB.509471.68	XP_807532
TcCLB.509471.77	XP_807528
TcCLB.509471.86	XP_807529
TcCLB.509471.95	XP_807530
TcCLB.509475.10	XP_802324
TcCLB.509477.10	XP_802691
TcCLB.509479.10	XP_806183
TcCLB.509479.20	XP_806184
TcCLB.509481.10	XP_802385
TcCLB.509483.10	XP_804002
TcCLB.509483.19	XP_804003
TcCLB.509487.10	XP_803083
TcCLB.509487.20	XP_803084
TcCLB.509487.4	XP_803085
TcCLB.509489.10	XP_804063
TcCLB.509489.20	XP_804064
TcCLB.509489.29	XP_804065
TcCLB.509491.10	XP_802905
TcCLB.509493.110	XP_813475
TcCLB.509493.120	XP_813476
TcCLB.509493.20	XP_813472
TcCLB.509493.39	XP_813477
TcCLB.509493.60	XP_813473
TcCLB.509493.80	XP_813474
TcCLB.509495.30	XP_807431
TcCLB.509495.49	XP_807432
TcCLB.509497.20	XP_803032
TcCLB.509497.30	XP_803033
TcCLB.509497.9	XP_803034
TcCLB.509499.10	XP_806737
TcCLB.509499.14	XP_806739
TcCLB.509499.20	XP_806738
TcCLB.509499.29	XP_806740
TcCLB.509499.38	XP_806741
TcCLB.509499.4	XP_806742
TcCLB.509503.9	XP_802954
TcCLB.509505.10	XP_807699
TcCLB.509505.20	XP_807700
TcCLB.509505.30	XP_807701
TcCLB.509505.40	XP_807702
TcCLB.509505.50	XP_807703
TcCLB.509505.60	XP_807704
TcCLB.509505.70	XP_807705
TcCLB.509505.80	XP_807706
TcCLB.509505.89	XP_807707
TcCLB.509507.10	XP_807572
TcCLB.509507.20	XP_807573
TcCLB.509507.30	XP_807574
TcCLB.509507.40	XP_807575
TcCLB.509507.49	XP_807576
TcCLB.509509.20	XP_806444
TcCLB.509509.30	XP_806445
TcCLB.509509.40	XP_806446
TcCLB.509509.50	XP_806447
TcCLB.509509.60	XP_806448
TcCLB.509509.69	XP_806449
TcCLB.509511.10	XP_804926
TcCLB.509513.10	XP_805068
TcCLB.509515.20	XP_804202
TcCLB.509517.9	XP_803928
TcCLB.509519.9	XP_802205
TcCLB.509521.10	XP_807422
TcCLB.509521.11	XP_807426
TcCLB.509521.3	XP_807424
TcCLB.509521.7	XP_807425
TcCLB.509521.70	XP_807423
TcCLB.509525.120	XP_820808
TcCLB.509525.130	XP_820809
TcCLB.509525.150	XP_820810
TcCLB.509525.180	XP_820811
TcCLB.509525.190	XP_820812
TcCLB.509525.210	XP_820813
TcCLB.509525.220	XP_820814
TcCLB.509525.230	XP_820815
TcCLB.509525.232	XP_820831
TcCLB.509525.234	XP_820829
TcCLB.509525.240	XP_820816
TcCLB.509525.244	XP_820830
TcCLB.509525.250	XP_820817
TcCLB.509525.260	XP_820818
TcCLB.509525.270	XP_820819
TcCLB.509525.280	XP_820820
TcCLB.509525.320	XP_820821
TcCLB.509525.330	XP_820822
TcCLB.509525.340	XP_820823
TcCLB.509525.350	XP_820824
TcCLB.509525.380	XP_820825
TcCLB.509525.390	XP_820826
TcCLB.509525.40	XP_820803
TcCLB.509525.400	XP_820827
TcCLB.509525.420	XP_820828
TcCLB.509525.50	XP_820804
TcCLB.509525.60	XP_820805
TcCLB.509525.70	XP_820806
TcCLB.509525.90	XP_820807
TcCLB.509527.10	XP_813721
TcCLB.509527.120	XP_813726
TcCLB.509527.130	XP_813727
TcCLB.509527.135	XP_813730
TcCLB.509527.140	XP_813728
TcCLB.509527.200	XP_813729
TcCLB.509527.30	XP_813722
TcCLB.509527.40	XP_813723
TcCLB.509527.70	XP_813724
TcCLB.509527.80	XP_813725
TcCLB.509529.19	XP_812595
TcCLB.509529.40	XP_812593
TcCLB.509529.60	XP_812594
TcCLB.509531.10	XP_802705
TcCLB.509533.10	XP_806844
TcCLB.509535.9	XP_802247
TcCLB.509537.10	XP_811827
TcCLB.509537.20	XP_811828
TcCLB.509537.30	XP_811829
TcCLB.509537.40	XP_811830
TcCLB.509537.50	XP_811831
TcCLB.509537.60	XP_811832
TcCLB.509537.70	XP_811833
TcCLB.509537.80	XP_811834
TcCLB.509537.90	XP_811835
TcCLB.509539.20	XP_808769
TcCLB.509539.30	XP_808770
TcCLB.509539.40	XP_808771
TcCLB.509539.44	XP_808773
TcCLB.509539.50	XP_808772
TcCLB.509539.59	XP_808774
TcCLB.509539.67	XP_808775
TcCLB.509541.10	XP_804664
TcCLB.509541.19	XP_804666
TcCLB.509541.4	XP_804665
TcCLB.509543.10	XP_806508
TcCLB.509543.20	XP_806509
TcCLB.509543.30	XP_806510
TcCLB.509543.40	XP_806511
TcCLB.509543.50	XP_806512
TcCLB.509545.10	XP_808130
TcCLB.509545.50	XP_808131
TcCLB.509545.60	XP_808132
TcCLB.509545.70	XP_808133
TcCLB.509545.79	XP_808134
TcCLB.509547.10	XP_805299
TcCLB.509547.40	XP_805300
TcCLB.509549.10	XP_815315
TcCLB.509549.100	XP_815317
TcCLB.509549.140	XP_815318
TcCLB.509549.20	XP_815316
TcCLB.509551.10	XP_814538
TcCLB.509551.100	XP_814547
TcCLB.509551.110	XP_814548
TcCLB.509551.120	XP_814549
TcCLB.509551.130	XP_814550
TcCLB.509551.140	XP_814551
TcCLB.509551.149	XP_814553
TcCLB.509551.20	XP_814539
TcCLB.509551.30	XP_814540
TcCLB.509551.40	XP_814541
TcCLB.509551.50	XP_814542
TcCLB.509551.60	XP_814543
TcCLB.509551.64	XP_814552
TcCLB.509551.70	XP_814544
TcCLB.509551.80	XP_814545
TcCLB.509551.90	XP_814546
TcCLB.509551.95	XP_814554
TcCLB.509553.10	XP_807810
TcCLB.509553.20	XP_807811
TcCLB.509553.30	XP_807812
TcCLB.509553.40	XP_807813
TcCLB.509553.50	XP_807814
TcCLB.509553.60	XP_807815
TcCLB.509555.10	XP_807459
TcCLB.509557.10	XP_806450
TcCLB.509561.100	XP_812562
TcCLB.509561.110	XP_812563
TcCLB.509561.120	XP_812564
TcCLB.509561.130	XP_812565
TcCLB.509561.20	XP_812556
TcCLB.509561.30	XP_812557
TcCLB.509561.39	XP_812567
TcCLB.509561.50	XP_812558
TcCLB.509561.60	XP_812559
TcCLB.509561.70	XP_812560
TcCLB.509561.80	XP_812561
TcCLB.509561.9	XP_812566
TcCLB.509563.10	XP_807708
TcCLB.509563.20	XP_807709
TcCLB.509563.30	XP_807710
TcCLB.509563.40	XP_807711
TcCLB.509563.50	XP_807712
TcCLB.509563.60	XP_807713
TcCLB.509565.9	XP_805981
TcCLB.509567.10	XP_807643
TcCLB.509567.30	XP_807644
TcCLB.509567.34	XP_807649
TcCLB.509567.4	XP_807648
TcCLB.509567.40	XP_807645
TcCLB.509567.50	XP_807646
TcCLB.509567.60	XP_807647
TcCLB.509569.10	XP_814973
TcCLB.509569.100	XP_814980
TcCLB.509569.110	XP_814981
TcCLB.509569.120	XP_814982
TcCLB.509569.140	XP_814983
TcCLB.509569.150	XP_814984
TcCLB.509569.160	XP_814985
TcCLB.509569.170	XP_814986
TcCLB.509569.180	XP_814987
TcCLB.509569.30	XP_814974
TcCLB.509569.40	XP_814975
TcCLB.509569.44	XP_814988
TcCLB.509569.50	XP_814976
TcCLB.509569.60	XP_814977
TcCLB.509569.80	XP_814978
TcCLB.509569.90	XP_814979
TcCLB.509569.94	XP_814989
TcCLB.509571.10	XP_807955
TcCLB.509571.30	XP_807956
TcCLB.509571.4	XP_807962
TcCLB.509571.40	XP_807957
TcCLB.509571.50	XP_807958
TcCLB.509571.60	XP_807959
TcCLB.509571.70	XP_807960
TcCLB.509571.79	XP_807961
TcCLB.509573.10	XP_805752
TcCLB.509573.20	XP_805753
TcCLB.509573.30	XP_805754
TcCLB.509573.40	XP_805755
TcCLB.509573.50	XP_805756
TcCLB.509573.60	XP_805757
TcCLB.509575.10	XP_806500
TcCLB.509575.20	XP_806501
TcCLB.509575.30	XP_806502
TcCLB.509575.4	XP_806503
TcCLB.509577.9	XP_803009
TcCLB.509581.10	XP_810068
TcCLB.509581.20	XP_810069
TcCLB.509581.5	XP_810071
TcCLB.509581.50	XP_810070
TcCLB.509583.10	XP_804015
TcCLB.509583.19	XP_804016
TcCLB.509583.4	XP_804017
TcCLB.509585.10	XP_806699
TcCLB.509587.10	XP_804342
TcCLB.509587.20	XP_804343
TcCLB.509589.10	XP_808342
TcCLB.509589.20	XP_808343
TcCLB.509589.30	XP_808344
TcCLB.509589.40	XP_808345
TcCLB.509589.50	XP_808346
TcCLB.509591.10	XP_809137
TcCLB.509591.20	XP_809138
TcCLB.509591.30	XP_809139
TcCLB.509591.40	XP_809140
TcCLB.509591.50	XP_809141
TcCLB.509591.60	XP_809142
TcCLB.509593.59	XP_806743
TcCLB.509595.20	XP_808515
TcCLB.509595.30	XP_808516
TcCLB.509595.40	XP_808517
TcCLB.509595.44	XP_808521
TcCLB.509595.50	XP_808518
TcCLB.509595.60	XP_808519
TcCLB.509595.70	XP_808520
TcCLB.509597.10	XP_806286
TcCLB.509597.20	XP_806287
TcCLB.509597.29	XP_806289
TcCLB.509597.4	XP_806288
TcCLB.509599.100	XP_816167
TcCLB.509599.110	XP_816168
TcCLB.509599.120	XP_816169
TcCLB.509599.130	XP_816170
TcCLB.509599.150	XP_816171
TcCLB.509599.157	XP_816174
TcCLB.509599.164	XP_816175
TcCLB.509599.170	XP_816172
TcCLB.509599.180	XP_816173
TcCLB.509599.20	XP_816176
TcCLB.509599.40	XP_816161
TcCLB.509599.50	XP_816162
TcCLB.509599.60	XP_816163
TcCLB.509599.70	XP_816164
TcCLB.509599.80	XP_816165
TcCLB.509599.90	XP_816166
TcCLB.509601.10	XP_814772
TcCLB.509601.100	XP_814780
TcCLB.509601.110	XP_814781
TcCLB.509601.120	XP_814782
TcCLB.509601.130	XP_814783
TcCLB.509601.140	XP_814784
TcCLB.509601.150	XP_814785
TcCLB.509601.160	XP_814786
TcCLB.509601.20	XP_814773
TcCLB.509601.30	XP_814774
TcCLB.509601.40	XP_814775
TcCLB.509601.44	XP_814787
TcCLB.509601.5	XP_814789
TcCLB.509601.50	XP_814776
TcCLB.509601.59	XP_814788
TcCLB.509601.70	XP_814777
TcCLB.509601.80	XP_814778
TcCLB.509601.90	XP_814779
TcCLB.509603.10	XP_802500
TcCLB.509603.19	XP_802501
TcCLB.509605.10	XP_807931
TcCLB.509605.20	XP_807932
TcCLB.509605.30	XP_807933
TcCLB.509607.10	XP_812539
TcCLB.509607.20	XP_812540
TcCLB.509607.30	XP_812541
TcCLB.509607.40	XP_812542
TcCLB.509607.50	XP_812543
TcCLB.509607.60	XP_812544
TcCLB.509607.70	XP_812545
TcCLB.509609.10	XP_803025
TcCLB.509609.19	XP_803026
TcCLB.509611.10	XP_814790
TcCLB.509611.100	XP_814798
TcCLB.509611.110	XP_814799
TcCLB.509611.120	XP_814800
TcCLB.509611.130	XP_814801
TcCLB.509611.140	XP_814802
TcCLB.509611.150	XP_814803
TcCLB.509611.160	XP_814804
TcCLB.509611.170	XP_814805
TcCLB.509611.180	XP_814806
TcCLB.509611.189	XP_814808
TcCLB.509611.20	XP_814791
TcCLB.509611.30	XP_814792
TcCLB.509611.40	XP_814793
TcCLB.509611.50	XP_814794
TcCLB.509611.60	XP_814795
TcCLB.509611.70	XP_814796
TcCLB.509611.80	XP_814797
TcCLB.509611.89	XP_814807
TcCLB.509613.10	XP_804704
TcCLB.509615.10	XP_808559
TcCLB.509615.50	XP_808560
TcCLB.509615.60	XP_808561
TcCLB.509617.20	XP_809830
TcCLB.509617.30	XP_809831
TcCLB.509617.40	XP_809832
TcCLB.509617.50	XP_809833
TcCLB.509617.60	XP_809834
TcCLB.509617.70	XP_809835
TcCLB.509617.80	XP_809836
TcCLB.509617.89	XP_809837
TcCLB.509619.10	XP_802876
